"sample.id","lab.id.x","method","cas.number","analyte","result","units","dilution","result.reported.to","mdl","rl","non.detect","duplicate","location.name","treatment.name","method.name","event.type","event.count","flow.vol.liter","collected","received","flag"
"K-ST2-04-GBH","HS23091357-24","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1210,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","ST2","Hourly Grab","Outflow","Irrigation 4",NA,2023-09-21 02:00:00,"22 Sep 2023 09:30",NA
"K-INF-04-GB","HS23091357-25","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",0,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","Inflo","Grab Sample","Inflow","Irrigation 4",NA,2023-09-21 02:00:00,"22 Sep 2023 09:30",NA
"K-INF-04-GB","HS23091357-25","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",8.46,"mg/L",2,"RL",0.06,0.2,FALSE,FALSE,"Kerbel","Inflo","Grab Sample","Inflow","Irrigation 4",NA,2023-09-21 02:00:00,"22 Sep 2023 09:30",NA
"K-INF-04-GB","HS23091357-25","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",2,"RL",0.06,0.2,FALSE,FALSE,"Kerbel","Inflo","Grab Sample","Inflow","Irrigation 4",NA,2023-09-21 02:00:00,"22 Sep 2023 09:30",NA
"K-INF-04-GB","HS23091357-25","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","Inflo","Grab Sample","Inflow","Irrigation 4",NA,2023-09-21 02:00:00,"22 Sep 2023 09:30",NA
"K-INF-04-GB","HS23091357-25","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0,"mg/L",1,"RL",0.02,0.05,FALSE,FALSE,"Kerbel","Inflo","Grab Sample","Inflow","Irrigation 4",NA,2023-09-21 02:00:00,"22 Sep 2023 09:30",NA
"K-INF-04-GB","HS23091357-25","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1220,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","Inflo","Grab Sample","Inflow","Irrigation 4",NA,2023-09-21 02:00:00,"22 Sep 2023 09:30",NA
"K-INF-04-GBH","HS23091357-26","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",0.52,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","Inflo","Hourly Grab","Inflow","Irrigation 4",NA,2023-09-21 02:00:00,"22 Sep 2023 09:30",NA
"K-INF-04-GBH","HS23091357-26","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",8.33,"mg/L",2,"RL",0.06,0.2,FALSE,FALSE,"Kerbel","Inflo","Hourly Grab","Inflow","Irrigation 4",NA,2023-09-21 02:00:00,"22 Sep 2023 09:30",NA
"K-INF-04-GBH","HS23091357-26","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",2,"RL",0.06,0.2,FALSE,FALSE,"Kerbel","Inflo","Hourly Grab","Inflow","Irrigation 4",NA,2023-09-21 02:00:00,"22 Sep 2023 09:30",NA
"K-INF-04-GBH","HS23091357-26","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","Inflo","Hourly Grab","Inflow","Irrigation 4",NA,2023-09-21 02:00:00,"22 Sep 2023 09:30",NA
"K-INF-04-GBH","HS23091357-26","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0,"mg/L",1,"RL",0.02,0.05,FALSE,FALSE,"Kerbel","Inflo","Hourly Grab","Inflow","Irrigation 4",NA,2023-09-21 02:00:00,"22 Sep 2023 09:30",NA
"K-INF-04-GBH","HS23091357-26","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1180,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","Inflo","Hourly Grab","Inflow","Irrigation 4",NA,2023-09-21 02:00:00,"22 Sep 2023 09:30",NA
"K-CT2-04-GBH-D","HS23091357-27","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",1.8,"mg/L",1,"RL",0.1,0.5,FALSE,TRUE,"Kerbel","CT2","Hourly Grab","Outflow","Irrigation 4",NA,2023-09-21 02:00:00,"22 Sep 2023 09:30",NA
"K-CT2-04-GBH-D","HS23091357-27","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",8.45,"mg/L",2,"RL",0.06,0.2,FALSE,TRUE,"Kerbel","CT2","Hourly Grab","Outflow","Irrigation 4",NA,2023-09-21 02:00:00,"22 Sep 2023 09:30",NA
"K-CT2-04-GBH-D","HS23091357-27","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",2,"RL",0.06,0.2,FALSE,TRUE,"Kerbel","CT2","Hourly Grab","Outflow","Irrigation 4",NA,2023-09-21 02:00:00,"22 Sep 2023 09:30",NA
"K-CT2-04-GBH-D","HS23091357-27","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0.219,"mg/L",1,"RL",0.01,0.05,FALSE,TRUE,"Kerbel","CT2","Hourly Grab","Outflow","Irrigation 4",NA,2023-09-21 02:00:00,"22 Sep 2023 09:30",NA
"K-CT2-04-GBH-D","HS23091357-27","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.706,"mg/L",1,"RL",0.02,0.05,FALSE,TRUE,"Kerbel","CT2","Hourly Grab","Outflow","Irrigation 4",NA,2023-09-21 02:00:00,"22 Sep 2023 09:30",NA
"K-CT2-04-GBH-D","HS23091357-27","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1210,"mg/L",1,"RL",5,10,FALSE,TRUE,"Kerbel","CT2","Hourly Grab","Outflow","Irrigation 4",NA,2023-09-21 02:00:00,"22 Sep 2023 09:30",NA
"K-MT1-04-GBH-D","HS23091357-28","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",1.4,"mg/L",1,"RL",0.1,0.5,FALSE,TRUE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 4",NA,2023-09-21 02:00:00,"22 Sep 2023 09:30",NA
"K-MT1-04-GBH-D","HS23091357-28","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",8.49,"mg/L",2,"RL",0.06,0.2,FALSE,TRUE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 4",NA,2023-09-21 02:00:00,"22 Sep 2023 09:30",NA
"K-MT1-04-GBH-D","HS23091357-28","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",2,"RL",0.06,0.2,FALSE,TRUE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 4",NA,2023-09-21 02:00:00,"22 Sep 2023 09:30",NA
"K-MT1-04-GBH-D","HS23091357-28","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0.33,"mg/L",1,"RL",0.01,0.05,FALSE,TRUE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 4",NA,2023-09-21 02:00:00,"22 Sep 2023 09:30",NA
"K-MT1-04-GBH-D","HS23091357-28","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",1.32,"mg/L",2,"RL",0.04,0.1,FALSE,TRUE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 4",NA,2023-09-21 02:00:00,"22 Sep 2023 09:30",NA
"K-MT1-04-GBH-D","HS23091357-28","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1210,"mg/L",1,"RL",5,10,FALSE,TRUE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 4",NA,2023-09-21 02:00:00,"22 Sep 2023 09:30",NA
"K-CT1-05-LC","HS23091835-01","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",1.3,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","CT1","Low-Cost Sampler","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT1-05-LC","HS23091835-01","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",9.06,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","CT1","Low-Cost Sampler","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT1-05-LC","HS23091835-01","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","CT1","Low-Cost Sampler","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT1-05-LC","HS23091835-01","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0.389,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","CT1","Low-Cost Sampler","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT1-05-LC","HS23091835-01","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.95,"mg/L",1,"RL",0.02,0.05,FALSE,FALSE,"Kerbel","CT1","Low-Cost Sampler","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT1-05-LC","HS23091835-01","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1300,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","CT1","Low-Cost Sampler","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT1-05-ISC","HS23091835-02","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",1.7,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","CT1","ISCO","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT1-05-ISC","HS23091835-02","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",8.98,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","CT1","ISCO","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT1-05-ISC","HS23091835-02","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","CT1","ISCO","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT1-05-ISC","HS23091835-02","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0.341,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","CT1","ISCO","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT1-05-ISC","HS23091835-02","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.914,"mg/L",1,"RL",0.02,0.05,FALSE,FALSE,"Kerbel","CT1","ISCO","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT1-05-ISC","HS23091835-02","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1200,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","CT1","ISCO","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT1-05-GB","HS23091835-03","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",1.2,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","CT1","Grab Sample","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT1-05-GB","HS23091835-03","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",10.5,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","CT1","Grab Sample","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT1-05-GB","HS23091835-03","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","CT1","Grab Sample","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT1-05-GB","HS23091835-03","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0.375,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","CT1","Grab Sample","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT1-05-GB","HS23091835-03","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.228,"mg/L",1,"RL",0.02,0.05,FALSE,FALSE,"Kerbel","CT1","Grab Sample","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT1-05-GB","HS23091835-03","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1250,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","CT1","Grab Sample","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT1-05-GBH","HS23091835-04","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",1.3,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","CT1","Hourly Grab","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT1-05-GBH","HS23091835-04","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",9.03,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","CT1","Hourly Grab","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT1-05-GBH","HS23091835-04","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","CT1","Hourly Grab","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT1-05-GBH","HS23091835-04","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0.358,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","CT1","Hourly Grab","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT1-05-GBH","HS23091835-04","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.926,"mg/L",1,"RL",0.02,0.05,FALSE,FALSE,"Kerbel","CT1","Hourly Grab","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT1-05-GBH","HS23091835-04","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1230,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","CT1","Hourly Grab","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT2-05-LC","HS23091835-05","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",1.7,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","CT2","Low-Cost Sampler","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT2-05-LC","HS23091835-05","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",8.59,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","CT2","Low-Cost Sampler","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT2-05-LC","HS23091835-05","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","CT2","Low-Cost Sampler","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT2-05-LC","HS23091835-05","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","CT2","Low-Cost Sampler","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT2-05-LC","HS23091835-05","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",1.23,"mg/L",2,"RL",0.04,0.1,FALSE,FALSE,"Kerbel","CT2","Low-Cost Sampler","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT2-05-LC","HS23091835-05","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1150,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","CT2","Low-Cost Sampler","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT2-05-ISC","HS23091835-06","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",0.64,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","CT2","ISCO","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT2-05-ISC","HS23091835-06","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",9.55,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","CT2","ISCO","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT2-05-ISC","HS23091835-06","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","CT2","ISCO","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT2-05-ISC","HS23091835-06","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0.24,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","CT2","ISCO","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT2-05-ISC","HS23091835-06","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",1.09,"mg/L",2,"RL",0.04,0.1,FALSE,FALSE,"Kerbel","CT2","ISCO","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT2-05-ISC","HS23091835-06","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1210,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","CT2","ISCO","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT2-05-GB","HS23091835-07","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",2.2,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","CT2","Grab Sample","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT2-05-GB","HS23091835-07","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",12,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","CT2","Grab Sample","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT2-05-GB","HS23091835-07","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","CT2","Grab Sample","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT2-05-GB","HS23091835-07","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0.256,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","CT2","Grab Sample","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT2-05-GB","HS23091835-07","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",1.13,"mg/L",2,"RL",0.04,0.1,FALSE,FALSE,"Kerbel","CT2","Grab Sample","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT2-05-GB","HS23091835-07","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1230,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","CT2","Grab Sample","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT2-05-GBH","HS23091835-08","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",2,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","CT2","Hourly Grab","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT2-05-GBH","HS23091835-08","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",9.66,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","CT2","Hourly Grab","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT2-05-GBH","HS23091835-08","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","CT2","Hourly Grab","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT2-05-GBH","HS23091835-08","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0.248,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","CT2","Hourly Grab","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT2-05-GBH","HS23091835-08","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.979,"mg/L",1,"RL",0.02,0.05,FALSE,FALSE,"Kerbel","CT2","Hourly Grab","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-CT2-05-GBH","HS23091835-08","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1250,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","CT2","Hourly Grab","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-MT1-05-LC","HS23091835-09","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",2.2,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","MT","Low-Cost Sampler","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-MT1-05-LC","HS23091835-09","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",9.6,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","MT","Low-Cost Sampler","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-MT1-05-LC","HS23091835-09","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","MT","Low-Cost Sampler","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-MT1-05-LC","HS23091835-09","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0.335,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","MT","Low-Cost Sampler","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-MT1-05-LC","HS23091835-09","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.98,"mg/L",2,"RL",0.04,0.1,FALSE,FALSE,"Kerbel","MT","Low-Cost Sampler","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-MT1-05-LC","HS23091835-09","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1180,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","MT","Low-Cost Sampler","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-MT1-05-ISC","HS23091835-10","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",1.4,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","MT","ISCO","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-MT1-05-ISC","HS23091835-10","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",9.13,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","MT","ISCO","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-MT1-05-ISC","HS23091835-10","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","MT","ISCO","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-MT1-05-ISC","HS23091835-10","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0.248,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","MT","ISCO","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-MT1-05-ISC","HS23091835-10","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",1.44,"mg/L",2,"RL",0.04,0.1,FALSE,FALSE,"Kerbel","MT","ISCO","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-MT1-05-ISC","HS23091835-10","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1070,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","MT","ISCO","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-MT1-05-GB","HS23091835-11","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",2.3,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","MT","Grab Sample","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
"K-MT1-05-GB","HS23091835-11","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",9.67,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","MT","Grab Sample","Outflow","Irrigation 5",NA,2023-09-27 02:00:00,"29 Sep 2023 09:15",NA
